n, x0, x1, x2, xa,y, c, rx0, rx1, rx2, truey at xrecc, taq, tev, trc, realtime
18,0.455880803593,-0.499767894966,-0.165201047762,0.602066940262,-0.228917458622,386.029209654,-0.9244646986874763,0.7486492695553213,0.48799436564361987,-1.84766146399,0.002315000000000289,0.0010900000000000354,4.999999999988347e-05,22:28:45  19-02-17
19,-0.642363607908,-0.306286528252,-0.300923402982,0.526809441346,-0.432229132087,496.167632063,-0.924554183813443,0.8431641518061272,0.6072245084590766,-1.32134928002,0.002357999999999638,0.0011299999999998533,5.3000000000302805e-05,22:28:45  19-02-17
20,-0.109739368999,0.83401920439,0.932784636488,0.00342936455805,-0.804327433562,1788.49709279,-0.8806584362139918,0.8257887517146776,0.5761316872427982,-1.43230404101,3638.713652,0.005997999999635795,16.267348999999996,22:28:45  19-02-17
21,-0.905349794239,-0.260631001372,0.902606310014,0.00114308780981,-2.05122117402,1796.16142013,-0.9080932784636487,-0.1847279378143576,0.8824874256973021,-2.46626024645,3458.0815830000006,0.019585000000006403,22.52129399999967,22:28:45  19-02-17
22,0.639231824417,-0.452674897119,0.803840877915,0.00205762750184,-1.59296848359,1793.09348443,-0.9035208047553727,-0.2222222222222222,0.8913275415333026,-2.26776998039,2598.4130300000006,0.044335999999020714,17.055591999999706,22:28:45  19-02-17
23,-0.333790580704,0.38134430727,0.255144032922,0.00114308780981,-2.24447196737,1796.16142013,-0.7434842249657064,0.1920438957475994,0.44993141289437566,-2.82375990138,2776.8223110000017,0.007579000000987435,20.79867099999865,22:28:45  19-02-17
24,0.362139917695,0.333790580704,-0.432556012803,0.000685849759556,-0.116920298647,1797.69633506,-0.8888888888888888,0.35939643347050754,0.49931412894375815,-2.8534646155,2401.659440999998,0.013547000000471598,17.48357600000054,22:28:45  19-02-17
25,-0.158207590306,0.20972412742,0.638012498095,0.000381001106254,-3.60208071572,1798.72008015,-0.578875171467764,0.24417009602194817,0.609053497942387,-3.51307328407,2592.905036,0.09730400000262307,16.637978999999177,22:28:45  19-02-17
26,-0.850480109739,0.455418381344,0.620027434842,0.0336076446157,-2.88568149068,1688.97583004,-0.23593964334705075,0.15912208504801106,0.633744855967078,-3.67303390221,2365.517831000001,0.007977999997820007,16.74315099999876,22:28:45  19-02-17
27,-0.337448559671,-0.0493827160494,0.518518518519,0.00617284348866,-2.98350026854,1779.32326059,-0.22496570644718794,0.17283950617283983,0.6611796982167351,-3.73071594715,2006.3831739999987,0.007055999998556217,15.979890000002342,22:28:45  19-02-17
28,0.444444444444,0.148148148148,0.666666666667,0.00205762750184,-3.60324810987,1793.09348443,0.10699588477366251,0.15912208504801106,0.672153635116598,-3.69613180021,1844.2849840000017,0.01771500000177184,15.837210999998206,22:28:45  19-02-17
29,0.337448559671,0.337448559671,0.938271604938,0.0185185094131,-2.38757094148,1738.35393949,0.17283950617283983,0.17283950617283983,0.6310013717421123,-3.55013351471,1924.5480229999994,0.008019000000786036,16.927450999999564,22:28:45  19-02-17
30,0.584362139918,0.337448559671,0.482853223594,0.00754460188802,-2.21954982442,1774.74576497,0.008230452674897082,0.10425240054869689,0.716049382716049,-3.77739081815,2406.8714849999997,0.008019000000786036,13.800452999999834,22:28:45  19-02-17
31,0.0548696844993,0.0164609053498,0.861454046639,0.0102881032673,-3.14724217909,1765.60979274,-0.016460905349794275,0.13168724279835398,0.6858710562414265,-3.76497600771,2327.3166820000006,0.005865999999514315,14.778253000000404,22:28:45  19-02-17
32,-0.778235025149,0.0932784636488,0.731595793324,0.0162323158147,-3.84189740679,1745.90207883,-0.9026063100137174,0.14540466392318274,0.691358024691358,-3.844691726,2194.949620999996,0.010998000001563923,14.04081700000097,22:28:45  19-02-17
33,0.246913580247,-0.507544581619,-0.652949245542,0.0637859932396,-0.451452699253,1592.51439964,-0.943758573388203,0.14814814814814836,0.691358024691358,-3.84090159008,1892.9729140000054,0.005574999995587859,16.680529999997816,22:28:45  19-02-17
34,-0.962962962963,0.222222222222,0.296296296296,0.0185185094131,-2.16301074758,1738.35393949,-0.5048010973936901,0.11248285322359419,0.7078189300411519,-3.85199319386,2489.598936000002,0.011319999997795094,16.97255700000096,22:28:45  19-02-17
35,-0.493827160494,0.913580246914,0.172839506173,0.0555556008913,-2.6657919434,1618.51837465,-0.44993141289437577,0.10699588477366251,0.7078189300411519,-3.84725370232,2827.286097000004,0.017041999999491964,16.08564099999785,22:28:45  19-02-17
36,-0.029263831733,-0.90077732053,0.0978509373571,0.037265725828,-0.140706619058,1677.12023488,-0.45816186556927296,0.10150891632373105,0.7050754458161863,-3.84765316155,2587.0863239999962,0.019642999999632593,19.363782000000356,22:28:45  19-02-17
37,-0.257887517147,0.798353909465,-0.897119341564,0.0884772794173,0.0432159982034,1515.86776583,-0.45541838134430723,0.10425240054869689,0.7059899405578416,-3.84771093893,4210.634393000008,0.22197599999344675,19.935755999998946,22:28:45  19-02-17
38,-0.185337600975,-0.0704160951075,0.685871056241,0.00617284348866,-3.53520504328,1779.32326059,-0.4910836762688614,0.10699588477366251,0.7078189300411519,-3.85084681209,4607.541558000004,0.19367700000293553,22.174834999997984,22:28:45  19-02-17
39,0.333790580704,0.83401920439,-0.0484682213077,0.00388662512207,-0.963693786246,1786.96631743,-0.4910836762688614,0.10699588477366251,0.7096479195244623,-3.85052464888,2479.900443999999,0.008126000000629574,19.72324099999969,22:28:45  19-02-17
40,-0.320987654321,0.814814814815,0.444444444444,0.00617284348866,-1.65631067478,1779.32326059,-0.4910836762688614,0.10973936899862813,0.7105624142661175,-3.8504024489,2773.6080999999976,0.009943999997631181,24.10615400000097,22:28:45  19-02-17
41,0.853223593964,-0.111568358482,0.666666666667,0.000228570750333,-3.20260200034,1799.23209005,-0.5212620027434842,0.11248285322359419,0.7105624142661175,-3.85271620516,2243.6821030000065,0.006202999997185543,20.14470099999744,22:28:45  19-02-17
42,-0.469135802469,0.337448559671,0.781893004115,0.00205762750184,-3.31343173605,1793.09348443,-0.5349794238683128,0.11248285322359419,0.7105624142661175,-3.85369791175,3151.353928000004,0.000808000004326459,25.599756999996316,22:28:45  19-02-17
43,0.888888888889,0.444444444444,0.888888888889,0.0555556008913,-2.42817759564,1618.51837465,-0.5294924554183813,0.11248285322359419,0.7105624142661175,-3.85331159662,4077.948872000001,0.017621999999391846,22.193272999997134,22:28:45  19-02-17
44,0.296296296296,-0.123456790123,0.320987654321,0.00617284348866,-1.48478735963,1779.32326059,-0.5267489711934157,0.10699588477366251,0.7078189300411519,-3.85358070742,3331.2456870000024,0.06254699999408331,20.100091000000248,22:28:45  19-02-17
45,0.888888888889,0.222222222222,0.592592592593,0.5,-0.972088760511,540.0,-0.5404663923182441,0.10699588477366251,0.7078189300411519,-3.85453685531,2450.8515049999987,0.00692200000048615,23.489595000006375,22:28:45  19-02-17
46,-0.999542752629,0.81207133059,0.0603566529492,0.0294924507652,-2.80810193993,1702.36663724,-0.5322359396433469,0.10699588477366251,0.7096479195244623,-3.85363768436,3163.3029430000024,0.005856000003404915,22.183748999988893,22:28:45  19-02-17
47,0.148148148148,-0.148148148148,-0.962962962963,0.0925925627631,0.00872636565441,1503.29227202,-0.5240054869684498,0.10699588477366251,0.7096479195244623,-3.85305295398,2609.5453109999944,0.022257000004174188,18.58752600000298,22:28:45  19-02-17
48,-0.061880810852,0.145404663923,0.580704160951,0.458392471539,-1.36498271739,612.809041008,-0.5377229080932784,0.10699588477366251,0.7096479195244623,-3.85401691091,2972.2040019999986,0.1715729999996256,21.243115999997826,22:28:45  19-02-17
49,-0.333180917543,0.175278158817,0.549611339735,0.666738992544,-0.581499331152,306.585670472,-0.5404663923182441,0.10699588477366251,0.7078189300411519,-3.85453685531,2673.8850990000064,0.08405900000070687,21.36895899999945,22:28:45  19-02-17
50,0.777828583041,-0.00314992633237,0.286948127826,2.54092001837e-05,-1.255590744,1799.91462617,-0.5377229080932784,0.10699588477366251,0.7105624142661175,-3.85378925554,3256.873369000008,0.0045839999947929755,22.659648999993806,22:28:45  19-02-17
51,-0.740740740741,-0.888888888889,-0.444444444444,0.0555556008913,-0.780041258516,1618.51837465,-0.5377229080932784,0.10699588477366251,0.7105624142661175,-3.85378925554,3634.8693429999985,0.021890000003622845,21.869571000002907,22:28:45  19-02-17
52,-0.851902657115,0.0369862317736,0.687293603617,2.54092001837e-05,-3.80818213404,1799.91462617,-0.578875171467764,0.10425240054869689,0.7096479195244623,-3.8563340233,2816.561945999987,0.006640999999945052,21.435862000013003,22:28:45  19-02-17
53,-0.555538620468,0.185168250097,0.660265203475,8.46907269514e-06,-3.75832104179,1799.97154404,-0.5871056241426611,0.10425240054869689,0.7105624142661175,-3.85655253708,2382.6940969999996,0.015563000008114614,26.474602999995113,22:28:45  19-02-17
54,0.482853223594,0.230452674897,0.716963877458,0.482167603285,-1.99514349316,570.492657027,-0.5953360768175583,0.10699588477366251,0.7105624142661175,-3.85725023764,2634.612647999995,0.0032809999975143,23.29663100000471,22:28:45  19-02-17
55,-0.777794712866,0.530881132619,0.555538620468,0.0335569049577,-2.50853843883,1689.14059,-0.5871056241426611,0.10699588477366251,0.7105624142661175,-3.85681379863,3579.992259999999,0.004035000005387701,19.827737999992678,22:28:45  19-02-17
56,-0.50622364477,0.407458212671,0.810852004268,0.0123710599765,-2.98779398665,1758.69035093,-0.5843621399176955,0.10425240054869689,0.7078189300411519,-3.85698757435,4466.328573999999,0.08159900001192,23.79157299999497,22:28:45  19-02-17
57,-0.555606360819,0.0518213686938,0.33328252807,0.0147588766268,-2.02153114077,1750.77611959,-0.6117969821673526,0.10699588477366251,0.7078189300411519,-3.8586406653,3714.787282000005,0.1099019999965094,20.704809999995632,22:28:45  19-02-17
58,-0.399634202103,0.407864654778,0.724279835391,0.0148605448429,-3.15888526338,1750.43957346,-0.6063100137174211,0.10425240054869689,0.7078189300411519,-3.85812311692,3351.387892999992,0.006001000001560897,24.887635999999475,22:28:45  19-02-17
59,-0.999949194737,0.555606360819,0.841030330742,0.0217192002546,-2.26790466382,1727.81598289,-0.598079561042524,0.10425240054869689,0.7078189300411519,-3.85771360916,2644.9659300000058,0.00748800000292249,19.01261799999338,22:28:45  19-02-17
60,-0.938271604938,-0.115226337449,0.633744855967,0.0144033518022,-3.31197294231,1751.95326494,-0.598079561042524,0.10425240054869689,0.7078189300411519,-3.85771360916,3082.414299000011,0.004707000000053085,24.171971999996458,22:28:45  19-02-17
61,0.888888888889,0.444444444444,0.888888888889,0.0555556008913,-2.42817759564,1618.51837465,-0.598079561042524,0.10425240054869689,0.7078189300411519,-3.85771360916,2949.968601999979,0.17977000000246335,26.82725100000971,22:28:45  19-02-17
62,-0.999983064912,0.333350268421,0.771935172484,8.46907269514e-06,-3.36215648048,1799.97154404,-0.6858710562414265,0.10973936899862813,0.7078189300411519,-3.86147350334,2836.9831660000054,0.0073490000067977235,26.030979999995907,22:28:45  19-02-17
63,-0.109739368999,0.444444444444,0.589849108368,0.495887920435,-1.53461630411,546.936701122,-0.6886145404663923,0.10973936899862813,0.7078189300411519,-3.8615426578,3148.816864999986,0.007829000009223819,28.71826900000451,22:28:45  19-02-17
64,-0.999949194737,-0.333384138597,0.529492455418,0.00663005831964,-2.15176772549,1777.79685294,-0.6941015089163237,0.10973936899862813,0.7078189300411519,-3.86167424889,2973.712195999993,0.06436200000462122,26.160699999993085,22:28:45  19-02-17
65,0.559670781893,0.433470507545,0.748971193416,0.0102881032673,-2.82249250538,1765.60979274,-0.6858710562414265,0.10973936899862813,0.7078189300411519,-3.86147350334,2729.9347990000097,0.006179999996675178,23.530988999991678,22:28:45  19-02-17
66,0.115226337449,0.0987654320988,0.716049382716,0.00205762750184,-3.75437518708,1793.09348443,-0.6886145404663923,0.10973936899862813,0.7078189300411519,-3.8615426578,2496.011510000011,0.00910900000599213,25.421151999995345,22:28:45  19-02-17
67,-0.765432098765,-0.0740740740741,-0.148148148148,0.290124203324,-0.269263938515,966.591726466,-0.6858710562414265,0.10973936899862813,0.7078189300411519,-3.86147350334,2298.371657999989,0.09954200001084246,26.469188999995822,22:28:45  19-02-17
68,0.99984758421,0.333485749124,0.728547477519,0.0084590502417,-3.09177704034,1771.69780448,-0.6858710562414265,0.10973936899862813,0.7078189300411519,-3.86147350334,1562.8690599999973,0.009132000006502494,22.097237999987556,22:28:45  19-02-17
69,-0.555403139765,0.559365950312,0.625514403292,0.0207539366145,-2.45428094615,1730.99039246,-0.6858710562414265,0.10973936899862813,0.7078189300411519,-3.86147350334,2069.462578000006,0.009919000003719702,25.200945999997202,22:28:45  19-02-17
70,-0.518518518519,0.0,0.666666666667,0.0185185094131,-3.68011651167,1738.35393949,-0.7434842249657064,0.11248285322359419,0.7105624142661175,-3.86192444048,2323.6737880000146,0.005394000007072464,20.98116999998456,22:28:45  19-02-17
71,-0.0369862317736,-0.0512117055327,0.600823045267,0.0247167781704,-3.28057387107,1717.97796947,-0.7187928669410151,0.11248285322359419,0.7105624142661175,-3.86161747418,2793.5706889999856,0.006554999999934807,26.910415999998804,22:28:45  19-02-17
72,0.556012802926,0.00640146319159,0.743484224966,0.488571485265,-1.8774531968,559.41933115,-0.7215363511659807,0.11248285322359419,0.7105624142661175,-3.86166053083,2928.9225240000233,0.007046999991871417,24.292806999990717,22:28:45  19-02-17
73,-0.629680434893,0.33328252807,-0.328405222781,2.54092001837e-05,-0.497243524494,1799.91462617,-0.7215363511659807,0.11248285322359419,0.7105624142661175,-3.86166053083,4402.50630400001,0.00333799998043105,34.25272899999982,22:28:45  19-02-17
74,0.555606360819,0.41155650392,0.591576487324,0.0370455805622,-2.52595659766,1677.83243938,-0.7133058984910836,0.11248285322359419,0.7105624142661175,-3.8615246556,5478.363570000016,0.004881000000750646,31.630062999989605,22:28:45  19-02-17
75,-0.308591170045,0.111094176023,0.732611898593,0.00642689557634,-3.81534351692,1778.47502324,-0.7242798353909465,0.11248285322359419,0.7105624142661175,-3.86170135151,3805.64533400003,0.008260999980848283,33.417786999983946,22:28:45  19-02-17
76,-0.241426611797,0.230452674897,-0.0192043895748,0.154321080891,-0.706758296553,1321.4903615,-0.7215363511659807,0.11248285322359419,0.7105624142661175,-3.86166053083,4160.015347000008,0.004647000023396686,31.37294999998994,22:28:45  19-02-17
77,-0.938271604938,0.0987654320988,0.691358024691,0.00617284348866,-3.84614533559,1779.32326059,-0.7352537722908092,0.11248285322359419,0.7078189300411519,-3.86239079788,3880.4746569999843,0.0018050000071525574,25.822171000007074,22:28:45  19-02-17
78,0.556012802926,0.00548696844993,0.689529035208,0.00480106316823,-3.56073927547,1783.9071521,-0.7352537722908092,0.11248285322359419,0.7078189300411519,-3.86239079788,5027.222011999984,0.08700400000088848,26.35252300000866,22:28:45  19-02-17
79,0.333790580704,0.0182898948331,-0.0685871056241,0.333410291278,-0.0742298207434,866.49429082,-0.7352537722908092,0.11248285322359419,0.7078189300411519,-3.86239079788,4642.854052999988,0.0957629999902565,27.618278000009013,22:28:45  19-02-17
80,-0.555504750292,0.33328252807,0.0935832952294,0.037062381477,-1.9843344986,1677.77808004,-0.737997256515775,0.11248285322359419,0.7078189300411519,-3.86241989244,3373.695761000039,0.0013139999937266111,26.5052109999815,22:28:45  19-02-17
81,-0.333316398246,0.259242324171,0.102829853173,0.00185444144531,-1.7090064241,1793.77485418,-0.7407407407407407,0.11248285322359419,0.7078189300411519,-3.86244672773,3323.767604999972,0.08629500001552515,23.871157000015955,22:28:45  19-02-17
82,0.0,-0.666666666667,0.444444444444,0.0555556008913,-0.667895803011,1618.51837465,-0.737997256515775,0.11248285322359419,0.7078189300411519,-3.86241989244,4056.694340999995,0.0011700000031851232,26.64388200000394,22:28:45  19-02-17
83,-0.852004267642,0.160443021897,0.851902657115,0.00114308780981,-3.3364607981,1796.16142013,-0.7352537722908092,0.11248285322359419,0.7078189300411519,-3.86239079788,3488.6624909999955,0.011808000010205433,29.408290999999736,22:28:45  19-02-17
84,0.777794712866,-0.0490778844688,0.706294772138,0.493837542205,-1.4851505296,550.416728584,-0.737997256515775,0.11248285322359419,0.7078189300411519,-3.86241989244,4284.014149999974,0.003800999984377995,30.120102000015322,22:28:45  19-02-17
85,0.814814814815,0.444444444444,0.518518518519,0.0679012049793,-1.84646207324,1579.59771498,-0.7325102880658436,0.10973936899862813,0.7078189300411519,-3.86234403206,4393.807903000008,0.006897999992361292,30.155108000006294,22:28:45  19-02-17
86,0.777828583041,0.0780368846212,0.681908245694,0.502593057314,-1.49081853096,535.654959943,-0.7297668038408778,0.10973936899862813,0.7078189300411519,-3.86231080255,4226.370200000005,0.16488500000559725,26.103656999999657,22:28:45  19-02-17
87,0.4653423428,0.220359362563,0.666361835086,0.00349706852529,-3.48801580759,1788.2703953,-0.7407407407407407,0.11248285322359419,0.7078189300411519,-3.86244672773,3993.944485999993,0.006110000016633421,25.982420999993337,22:28:45  19-02-17
88,-0.999983064912,-0.0864705583498,0.570441497739,0.44447051781,-1.09874939486,638.469849377,-0.7462277091906722,0.11248285322359419,0.7078189300411519,-3.86249361873,3738.0600860000122,0.007012999994913116,29.06035499999416,22:28:45  19-02-17
89,-0.674897119342,-0.650205761317,0.732510288066,0.523321985764,-0.122879320242,501.73284115,-0.7489711934156378,0.11248285322359419,0.7078189300411519,-3.86251367362,3343.4586169999966,0.01053999998839572,29.830736000003526,22:28:45  19-02-17
90,-0.271604938272,-0.246913580247,0.888888888889,0.0308641401578,-2.21540013356,1697.89684892,-0.7517146776406035,0.11248285322359419,0.7078189300411519,-3.86253146759,3205.713554999995,0.011300000012852252,24.499164000008022,22:28:45  19-02-17
91,0.444444444444,0.666666666667,0.222222222222,0.0185185094131,-1.10008372959,1738.35393949,-0.7517146776406035,0.11248285322359419,0.7078189300411519,-3.86253146759,3437.691034999996,0.1521950000023935,26.318846999987727,22:28:45  19-02-17
92,0.654337922742,-0.0370201019492,0.752629172382,0.503419055737,-1.74271012756,534.275625464,-0.7544581618655692,0.11248285322359419,0.7078189300411519,-3.86254700031,3848.4938050000055,0.00624200000311248,28.386433000006946,22:28:45  19-02-17
93,-0.160646242951,0.555707971346,0.827312909617,0.020499890332,-2.26991757646,1731.82638093,-0.7517146776406035,0.11248285322359419,0.7078189300411519,-3.86253146759,3708.8375769999693,0.02406699999119155,25.202046000020346,22:28:45  19-02-17
94,-0.554183813443,0.658436213992,0.0256058527663,0.0130315811143,-2.69148478648,1756.49918859,-0.7599451303155007,0.11248285322359419,0.7078189300411519,-3.86257128082,3979.510733000003,0.010643000015988946,32.66954699999769,22:28:45  19-02-17
95,0.628257887517,-0.160951074531,0.81755829904,0.467537262303,-1.81304357752,596.307832621,-0.7599451303155007,0.11248285322359419,0.7078189300411519,-3.86257128082,3251.653660000011,0.011047999985748902,28.544021999987308,22:28:45  19-02-17
96,0.888888888889,-0.222222222222,0.962962962963,0.129629668428,-1.88340968265,1392.67478365,-0.757201646090535,0.11248285322359419,0.7078189300411519,-3.86256027148,3233.3499889999803,0.030224999994970858,28.708096000016667,22:28:45  19-02-17
97,0.123456790123,0.995884773663,0.148148148148,0.668723754257,-0.116480658498,304.369837669,-0.757201646090535,0.11248285322359419,0.7078189300411519,-3.86256027148,2826.47132099999,0.004548000026261434,30.380922000011196,22:28:45  19-02-17
98,0.999542752629,-0.604481024234,-0.172839506173,0.615230975302,0.111790949996,368.719299977,-0.7599451303155007,0.10973936899862813,0.7078189300411519,-3.86255243745,3209.734403999988,0.14826200000243261,28.41377799998736,22:28:45  19-02-17
99,-0.123456790123,0.765432098765,0.197530864198,0.668723754257,-0.391538729335,304.369837669,-0.9382716049382716,0.09876543209876543,0.691358024691358,-3.85245939,3391.725542,0.0061409999907482415,33.714093000016874,22:28:45  19-02-17
